title,employer,location,city,state,salary_min,salary_max,source,url,posted_date,status
POLICE OFFCIER (MILITARY WORKING DOG HANDLER),U.S. Marine Corps,"Barstow, California","Barstow, California",California,58244.0,83859.0,usajobs,https://www.usajobs.gov:443/job/853060000,2025-12-23T00:00:00.0000,active
POLICE OFFICER (SPECIAL REACTION TEAM),U.S. Marine Corps,"Barstow, California","Barstow, California",California,58244.0,83859.0,usajobs,https://www.usajobs.gov:443/job/853061200,2025-12-23T00:00:00.0000,active
POOL LIFEGUARD/ INSTRUCTOR NF-2,U.S. Marine Corps,"Barstow, California","Barstow, California",California,19.8,21.2,usajobs,https://www.usajobs.gov:443/job/854769000,2026-01-16T11:50:11.4970,active
HEAVY MOBILE EQUIPMENT MECHANIC,Air Combat Command,"Beale AFB, California","Beale AFB, California",California,70624.0,82374.0,usajobs,https://www.usajobs.gov:443/job/853388200,2025-12-31T00:00:00.0000,active
Supervisory Recreation Specialist (Swimming Pool),Air Combat Command,"Beale AFB, California","Beale AFB, California",California,22.24,32.24,usajobs,https://www.usajobs.gov:443/job/853461500,2025-12-31T00:00:00.0000,active
Club Operations Assistant (Aero Club),Air Combat Command,"Beale AFB, California","Beale AFB, California",California,19.8,24.8,usajobs,https://www.usajobs.gov:443/job/853978200,2026-01-08T15:39:05.6300,active
CASUALTY ASSISTANCE REPRESENTATIVE,Air Combat Command,"Beale AFB, California","Beale AFB, California",California,81960.0,106543.0,usajobs,https://www.usajobs.gov:443/job/854296000,2026-01-14T00:00:00.0000,active
Cashier/Checker,Air Combat Command,"Beale AFB, California","Beale AFB, California",California,16.5,21.5,usajobs,https://www.usajobs.gov:443/job/854414600,2026-01-13T18:25:29.3330,active
Laborer,Air Combat Command,"Beale AFB, California","Beale AFB, California",California,18.42,21.48,usajobs,https://www.usajobs.gov:443/job/854415100,2026-01-13T18:43:54.2470,active
SUPERVISORY CONTRACT SPECIALIST,Air Combat Command,"Beale AFB, California","Beale AFB, California",California,138041.0,179453.0,usajobs,https://www.usajobs.gov:443/job/854461100,2026-01-15T00:00:00.0000,active
INTELLIGENCE OPERATIONS SPECIALIST,Air National Guard Units,"Beale AFB, California","Beale AFB, California",California,99218.0,135657.0,usajobs,https://www.usajobs.gov:443/job/853680900,2026-01-07T00:00:00.0000,active
Computer Assisted Ordering Technician,Defense Commissary Agency,"Beale AFB, California","Beale AFB, California",California,45155.0,58702.0,usajobs,https://www.usajobs.gov:443/job/854587000,2026-01-15T09:20:02.7100,active
SUPERVISORY LOGISTICS MANAGEMENT SPECIALIST,"Headquarters, Air Force Reserve Command","Beale AFB, California","Beale AFB, California",California,81960.0,106543.0,usajobs,https://www.usajobs.gov:443/job/854045500,2026-01-12T16:14:57.7270,active
POWERED SUPPORT SYSTEMS MECHANIC,"Headquarters, Air Force Reserve Command","Beale AFB, California","Beale AFB, California",California,88322.0,103014.0,usajobs,https://www.usajobs.gov:443/job/854334700,2026-01-14T00:00:00.0000,active
Staff Administrative Specialist,U.S. Army Reserve Command,"Bell, California","Bell, California",California,71957.0,93549.0,usajobs,https://www.usajobs.gov:443/job/854171900,2026-01-13T00:00:00.0000,active
Logistics Management Specialist (Assistant Dispatch Center Manager),Bureau of Land Management,"Bishop, California","Bishop, California",California,72832.0,94687.0,usajobs,https://www.usajobs.gov:443/job/854304900,2026-01-13T10:54:19.8200,active
Supervisory Wildland Firefighter (Fire Management Fuels Planning Specialist),Forest Service,"Bishop, California","Bishop, California",California,83639.0,108738.0,usajobs,https://www.usajobs.gov:443/job/854217200,2026-01-13T00:00:00.0000,active
Supervisory Fire Management Specialist (Prescribed Fire and Fuels),Forest Service,"Bridgeport, California","Bridgeport, California",California,72832.0,108738.0,usajobs,https://www.usajobs.gov:443/job/854209100,2026-01-13T00:00:00.0000,active
Supervisory Wildland Firefighter (Fire Planning Specialist),Forest Service,"Bridgeport, California","Bridgeport, California",California,72832.0,108738.0,usajobs,https://www.usajobs.gov:443/job/854243400,2026-01-13T00:00:00.0000,active
"BRIDGEPORT, CA - SALES SPECIALIST NF2 - PART TIME",U.S. Marine Corps,"Bridgeport, California","Bridgeport, California",California,19.8,19.8,usajobs,https://www.usajobs.gov:443/job/853997600,2026-01-08T00:00:00.0000,active
"BRIDGEPORT, CA - FOOD SERVICE WORKER A04",U.S. Marine Corps,"Bridgeport, California","Bridgeport, California",California,19.93,23.25,usajobs,https://www.usajobs.gov:443/job/854415600,2025-12-30T00:00:00.0000,active
TELECOMMUNICATIONS SPECIALIST,U.S. Marine Corps,"Bridgeport, California","Bridgeport, California",California,73939.0,96116.0,usajobs,https://www.usajobs.gov:443/job/854623800,2026-01-16T00:00:00.0000,active
"BRIDGEPORT, CA - SALES SPECIALIST NF2 - FLEXIBLE",U.S. Marine Corps,"Bridgeport, California","Bridgeport, California",California,19.8,19.8,usajobs,https://www.usajobs.gov:443/job/854672000,2026-01-15T14:28:58.5530,active
"BRIDGEPORT, CA - CHILD AND YOUTH PROGRAM LEADER CY2 (GSE-05)",U.S. Marine Corps,"Bridgeport, California","Bridgeport, California",California,25.12,25.12,usajobs,https://www.usajobs.gov:443/job/854813600,2026-01-16T15:27:22.7330,active
RESOURCE SPECIALIST,"Commander, Navy Installations","Broadway Complex, San Diego, California","Broadway Complex, San Diego, California",California,69809.0,90749.0,usajobs,https://www.usajobs.gov:443/job/854646100,2026-01-16T00:00:00.0000,active
"Stars of Valor Fellow – Senator Schiff – Burbank, CA #443",Senate,"Burbank, California","Burbank, California",California,60368.0,60368.0,usajobs,https://www.usajobs.gov:443/job/854681800,2026-01-15T00:00:00.0000,active
Supervisory Transportation Security Officer,Transportation Security Administration,"Burbank, California","Burbank, California",California,86199.0,112053.0,usajobs,https://www.usajobs.gov:443/job/853398300,2025-12-31T14:43:03.9500,active
Logistics Management Specialist,U.S. Army Reserve Command,"Camp Parks, California","Camp Parks, California",California,77161.0,100315.0,usajobs,https://www.usajobs.gov:443/job/854503800,2026-01-15T00:00:00.0000,active
CUSTODIAL WORKER,Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,18.66,21.77,usajobs,https://www.usajobs.gov:443/job/853809500,2026-01-08T00:00:00.0000,active
MEDICAL SUPPORT ASSISTANT,Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,38011.0,49417.0,usajobs,https://www.usajobs.gov:443/job/853858700,2026-01-12T00:00:00.0000,active
Nurse (Clinical/Emergency Department),Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,139017.0,174443.0,usajobs,https://www.usajobs.gov:443/job/854229300,2026-01-14T00:00:00.0000,active
Patient Service Representative,Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,46533.0,60494.0,usajobs,https://www.usajobs.gov:443/job/854353100,2026-01-14T10:14:45.5030,active
Clinical Psychologist,Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,121585.0,158062.0,usajobs,https://www.usajobs.gov:443/job/854510500,2026-01-15T00:00:00.0000,active
CLINICAL PSYCHOLOGIST,Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,121585.0,158062.0,usajobs,https://www.usajobs.gov:443/job/854698700,2026-01-16T00:00:00.0000,active
Alcohol and Drug Abuse Counselor,Military Treatment Facilities under DHA,"Camp Pendleton, California","Camp Pendleton, California",California,85307.0,110905.0,usajobs,https://www.usajobs.gov:443/job/854798600,2026-01-17T00:00:00.0000,active
Animal Health Assistant (Developmental) NF-02/03,U.S. Army Medical Command,"Camp Pendleton, California","Camp Pendleton, California",California,20.23,21.92,usajobs,https://www.usajobs.gov:443/job/854456300,2026-01-14T10:27:35.7030,active
Military Personnel and Administrative Specialist,U.S. Army Reserve Command,"Camp Pendleton, California","Camp Pendleton, California",California,70507.0,91664.0,usajobs,https://www.usajobs.gov:443/job/854806000,2026-01-17T00:00:00.0000,active
INTEGRATED PREVENTION CAPABILITY SPECIALIST (PREV WF),U.S. Marine Corps,"Camp Pendleton, California","Camp Pendleton, California",California,101234.0,134317.0,usajobs,https://www.usajobs.gov:443/job/853422800,2025-12-31T12:02:48.0730,active
SURFACE MAINTENANCE MECHANIC,Army National Guard Units,"Camp Roberts, California","Camp Roberts, California",California,39.12,45.57,usajobs,https://www.usajobs.gov:443/job/854328000,2026-01-14T00:00:00.0000,active
"Supervisory Air Traffic Control Specialist, (T) Air Traffic Manager (AT-2152-FL)",Federal Aviation Administration,"Carlsbad, California","Carlsbad, California",California,122697.0,153369.0,usajobs,https://www.usajobs.gov:443/job/853859600,2026-01-09T00:00:00.0000,active
Immigration Services Officer,Citizenship and Immigration Services,"Chatsworth, California","Chatsworth, California",California,34799.0,68549.0,usajobs,https://www.usajobs.gov:443/job/854487100,2026-01-14T12:38:22.5230,active
Immigration Services Assistant (Office Automation),Citizenship and Immigration Services,"Chatsworth, California","Chatsworth, California",California,34799.0,56039.0,usajobs,https://www.usajobs.gov:443/job/854488700,2026-01-14T12:51:25.2870,active
SENIOR OFFICE MANAGER,Naval Air Systems Command,"China Lake, California","China Lake, California",California,52938.0,76476.0,usajobs,https://www.usajobs.gov:443/job/854188900,2026-01-15T00:00:00.0000,active
BORDER PATROL AGENT (SECTOR PROGRAMS),Customs and Border Protection,"Chula Vista, California","Chula Vista, California",California,102246.0,132923.0,usajobs,https://www.usajobs.gov:443/job/853558200,2026-01-06T13:44:12.1370,active
Mission Support Specialist (Workforce Management),Customs and Border Protection,"Chula Vista, California","Chula Vista, California",California,70507.0,110905.0,usajobs,https://www.usajobs.gov:443/job/854525600,2026-01-16T00:00:00.0000,active
Medical Support Assistant,Military Treatment Facilities under DHA,"Chula Vista, California","Chula Vista, California",California,46533.0,60494.0,usajobs,https://www.usajobs.gov:443/job/854353700,2026-01-15T00:00:00.0000,active
Physician (Family Medicine),Military Treatment Facilities under DHA,"Chula Vista, California","Chula Vista, California",California,123077.0,300000.0,usajobs,https://www.usajobs.gov:443/job/854365800,2026-01-15T00:00:00.0000,active
Program Manager (Center Director),Small Business Administration,"Citrus Heights, California","Citrus Heights, California",California,163996.0,197200.0,usajobs,https://www.usajobs.gov:443/job/854672500,2026-01-15T14:31:18.4300,active
Railroad Repairer,U.S. Army Military Surface Deployment and Distribution Command,"Concord, California","Concord, California",California,35.48,41.32,usajobs,https://www.usajobs.gov:443/job/854573500,2026-01-16T00:00:00.0000,active
Clinical Pharmacy Specialist (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,166546.0,216513.0,usajobs,https://www.usajobs.gov:443/job/853920600,2026-01-13T00:00:00.0000,active
Dietitian (Clinical) (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,62311.0,119878.0,usajobs,https://www.usajobs.gov:443/job/853922700,2026-01-13T00:00:00.0000,active
Medical Support Assistant (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,39779.0,64940.0,usajobs,https://www.usajobs.gov:443/job/853923400,2026-01-13T00:00:00.0000,active
Advanced Medical Support Assistant (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,55690.0,72394.0,usajobs,https://www.usajobs.gov:443/job/853928200,2026-01-13T17:06:05.7330,active
Supervisory Medical Support Assistant (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,68534.0,89101.0,usajobs,https://www.usajobs.gov:443/job/853928900,2026-01-13T00:00:00.0000,active
Nurse Manager (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,117914.0,206831.0,usajobs,https://www.usajobs.gov:443/job/853958300,2026-01-13T00:00:00.0000,active
Vocational Nurse (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,58160.0,92365.0,usajobs,https://www.usajobs.gov:443/job/853961700,2026-01-13T00:00:00.0000,active
Registered Nurse (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,102327.0,185094.0,usajobs,https://www.usajobs.gov:443/job/853962800,2026-01-13T00:00:00.0000,active
Nurse Practitioner (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,175454.0,250600.0,usajobs,https://www.usajobs.gov:443/job/853966100,2026-01-13T00:00:00.0000,active
Medical Technician (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,47490.0,61738.0,usajobs,https://www.usajobs.gov:443/job/853992700,2026-01-13T00:00:00.0000,active
Physician (Community Based Outpatient Clinic),Veterans Health Administration,"Corona, California","Corona, California",California,250000.0,315000.0,usajobs,https://www.usajobs.gov:443/job/853993900,2026-01-13T00:00:00.0000,active
POLICE OFFICER,"Commander, Navy Installations Command","Coronado, California","Coronado, California",California,53144.0,76773.0,usajobs,https://www.usajobs.gov:443/job/854042700,2026-01-12T00:00:00.0000,active
SECURITY SPECIALIST,United States Fleet Forces Command,"Coronado, California","Coronado, California",California,85307.0,132923.0,usajobs,https://www.usajobs.gov:443/job/854158700,2026-01-13T00:00:00.0000,active
SEASONAL Administrative Support Assistant (OA),National Park Service,"Crescent City, California","Crescent City, California",California,19.52,32.82,usajobs,https://www.usajobs.gov:443/job/854299800,2026-01-13T00:00:00.0000,active
Army Reserve Administrator,U.S. Army Reserve Command,"Dublin, California","Dublin, California",California,77161.0,100315.0,usajobs,https://www.usajobs.gov:443/job/854238700,2026-01-14T00:00:00.0000,active
GENERAL ENGINEER-Direct Hire Authority,Air Force Materiel Command,"Edwards AFB, California","Edwards AFB, California",California,104349.0,161313.0,usajobs,https://www.usajobs.gov:443/job/854486600,2026-01-19T00:00:00.0000,active
Veterinary Medical Officer (Clinical Care) NF-04,U.S. Army Medical Command,"Edwards AFB, California","Edwards AFB, California",California,90000.0,100000.0,usajobs,https://www.usajobs.gov:443/job/853489700,2026-01-02T00:00:00.0000,active
"Supervisory Air Traffic Control Specialist, Operations Supervisor (AT-2152-GJ)",Federal Aviation Administration,"El Cajon, California","El Cajon, California",California,124285.0,161566.0,usajobs,https://www.usajobs.gov:443/job/854682000,2026-01-16T00:00:00.0000,active
Park Ranger (River Patrol),Bureau of Land Management,"El Dorado Hills, California","El Dorado Hills, California",California,55934.0,72716.0,usajobs,https://www.usajobs.gov:443/job/853914600,2026-01-08T11:45:12.2370,active
Seasonal Engineering Technician,National Park Service,"El Portal, California","El Portal, California",California,17.9,25.5,usajobs,https://www.usajobs.gov:443/job/854818300,2026-01-20T00:00:00.0000,active
"Aviation Safety Inspector, Principal Maintenance Inspector (GAM) ",Federal Aviation Administration,"El Segundo, California","El Segundo, California",California,146632.0,190627.0,usajobs,https://www.usajobs.gov:443/job/853934100,2026-01-09T00:00:00.0000,active
Physician Assistant,U.S. Military Entrance Processing Command,"El Segundo, California","El Segundo, California",California,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854066200,2026-01-09T13:00:17.5100,active
Advanced Practice Nurse (Nurse Practitioner),U.S. Military Entrance Processing Command,"El Segundo, California","El Segundo, California",California,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854066800,2026-01-09T13:03:11.2700,active
Human Resource Assistant (Military/Office Automation),U.S. Military Entrance Processing Command,"El Segundo, California","El Segundo, California",California,45155.0,61738.0,usajobs,https://www.usajobs.gov:443/job/854581400,2026-01-20T00:00:00.0000,active
Human Resources Assistant (Military/OA),U.S. Military Entrance Processing Command,"El Segundo, California","El Segundo, California",California,34799.0,45239.0,usajobs,https://www.usajobs.gov:443/job/854721500,2026-01-15T00:00:00.0000,active
PRIMARY PREVENTION SPECIALIST (PREV WF),Army National Guard Units,"Fairfield, California","Fairfield, California",California,75055.0,121371.0,usajobs,https://www.usajobs.gov:443/job/853785200,2026-01-08T00:00:00.0000,active
Physician - Nephrologist (DGMC) - Fairfield,Veterans Health Administration,"Fairfield, California","Fairfield, California",California,266000.0,318000.0,usajobs,https://www.usajobs.gov:443/job/854756200,2026-01-16T10:48:57.9830,active
Hydroelectric Power Plant Operator (Senior),Bureau of Reclamation,"Folsom, California","Folsom, California",California,76.14,76.14,usajobs,https://www.usajobs.gov:443/job/854412000,2026-01-13T00:00:00.0000,active
Plant Mechanic,Bureau of Reclamation,"Folsom, California","Folsom, California",California,67.68,67.68,usajobs,https://www.usajobs.gov:443/job/854501100,2026-01-14T00:00:00.0000,active
Supervisory Repayment Specialist,Bureau of Reclamation,"Folsom, California","Folsom, California",California,99218.0,128987.0,usajobs,https://www.usajobs.gov:443/job/854617400,2026-01-15T00:00:00.0000,active
Child and Youth Program Assistant CY-01/02,United States Army Installation Management Command,"Fort Hunter Liggett, California","Fort Hunter Liggett, California",California,18.9,27.42,usajobs,https://www.usajobs.gov:443/job/853514100,2026-01-02T00:00:00.0000,active
